,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,feature,filter,audio_type,trait,model
0,0.21270603884830536,0.4612006492279747,0.10740485227696348,0.018068216524520068,0.13441806621328872,0.0,0.19853993168290696,0,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
1,0.20801099378079183,0.456082222609906,0.10262486418632577,0.01681468900722167,0.12967146566311985,1.0,0.19853993168290696,0,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
2,0.19259178185850753,0.43885280204016874,0.10616879553077194,0.01783184296542569,0.13353592387603305,2.0,0.19853993168290696,0,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
3,0.20269459324198377,0.4502161627951442,0.10565929206706923,0.01772975521703033,0.13315312695175555,3.0,0.19853993168290696,0,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
4,0.1717823829602437,0.4144663833898278,0.10823908806913465,0.018607538570106316,0.13640945190897263,4.0,0.19853993168290696,0,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
5,0.20910420439264765,0.45727913181408975,0.10782195161210954,0.018201330982213715,0.13491230849041802,0.0,0.19489518673553458,1,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
6,0.2065089488333908,0.4544325569690081,0.10290507596181239,0.016893336569033288,0.12997436889261393,1.0,0.19489518673553458,1,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
7,0.1993617849396422,0.44649947921542105,0.10549213864193963,0.01744865539871925,0.13209335864728117,2.0,0.19489518673553458,1,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
8,0.20131147906089408,0.4486774777731707,0.10587118287794021,0.017761346817602185,0.13327170298905236,3.0,0.19489518673553458,1,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
9,0.15423410070441992,0.3927264960559956,0.10949140583488903,0.01917262660653269,0.13846525414894775,4.0,0.19489518673553458,1,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
10,0.21747287097981252,0.4663398663848208,0.10731557357359944,0.01797320693702055,0.1340641896146042,0.0,0.19747672723142917,2,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
11,0.19469241783098726,0.4412396376471489,0.10416447369657797,0.017426852670504367,0.13201080512785446,1.0,0.19747672723142917,2,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
12,0.20128903385561933,0.4486524644483961,0.10513436466960173,0.017377751569415425,0.13182470014915804,2.0,0.19747672723142917,2,egemaps+sr,no_music_list_manual_annot,full,All,random_forest
