,r2_boot_values,openness,conscientiousness,extraversion,agreeableness,neuroticism,n_boot,feature,seed,fold,filter,audio_type,trait,model
85,0.191946056762512,0.19942804127307112,0.19151056418867696,0.1956158537407573,0.1272511147817198,0.2459247098283348,5,egemaps+sr,8,4,no_music_list_manual_annot,full,All,random_forest
86,0.19267810684274378,0.19198950263370196,0.19344379181706406,0.21120058798327768,0.13584452271729108,0.23091212906238412,6,egemaps+sr,8,4,no_music_list_manual_annot,full,All,random_forest
87,0.21211365539743973,0.22867727400547266,0.20582893320704088,0.22683198213736822,0.1477423445145819,0.25148774312273503,7,egemaps+sr,8,4,no_music_list_manual_annot,full,All,random_forest
88,0.20078639096077064,0.22092695362218495,0.19031125265031534,0.21874288648492368,0.13630938361731249,0.23764147842911676,8,egemaps+sr,8,4,no_music_list_manual_annot,full,All,random_forest
89,0.20817484009612505,0.22181645098483405,0.20499485623168046,0.21901693580436155,0.14291018938313693,0.2521357680766123,9,egemaps+sr,8,4,no_music_list_manual_annot,full,All,random_forest
90,0.20155029604638824,0.21775256781993446,0.20035889490504666,0.21533457884568286,0.13407940865604562,0.24022603000523146,0,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
91,0.1951567359765967,0.22149593745863516,0.18862923925050612,0.20924089749532737,0.1265484506529876,0.22986915502552718,1,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
92,0.20177791636080614,0.21647163483832155,0.1968094376158993,0.21842230684713881,0.13219487700276833,0.24499132549990255,2,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
93,0.21793735311242254,0.24814611987345725,0.20656733412642003,0.23115967396777526,0.1448538517605512,0.2589597858339091,3,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
94,0.2201191951814418,0.23857921982003938,0.2152393352095081,0.24180663948486436,0.14488332983396335,0.26008745155883384,4,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
95,0.20614033085972022,0.21737947519257872,0.1952538783756076,0.23172774651802108,0.14322107518986282,0.24311947902253084,5,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
96,0.19724981353899543,0.1995752336219785,0.2030334097572558,0.2070969230724209,0.1347556279209955,0.24178787332232643,6,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
97,0.19210118728136666,0.2096882827924279,0.1879782602983605,0.2129949422847791,0.11740815773221325,0.23243629329905258,7,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
98,0.20120987176046334,0.21496428566353765,0.19882271685040454,0.2170841625554103,0.13472330481938388,0.24045488891358047,8,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
99,0.2125627799662154,0.24141893902634137,0.20637862858034273,0.23436826154220702,0.135379419241067,0.24526865144111898,9,egemaps+sr,9,4,no_music_list_manual_annot,full,All,random_forest
100,0.2074976957002085,0.22312696977198054,0.19974280367501762,0.22480850847942113,0.14103732592817708,0.24877287064644626,0,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
101,0.19275828067113546,0.2102798942686479,0.1958106835556218,0.2049290642737267,0.12024579644312872,0.23252596481455212,1,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
102,0.1965106672660984,0.21418023711351752,0.19438076468964738,0.20560385011457039,0.13420928087518613,0.2341792035375706,2,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
103,0.19246368743435632,0.21201052685731725,0.1971653254594231,0.2053972740880523,0.11472362516365053,0.23302168560333836,3,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
104,0.19263031931774935,0.21849603929274564,0.18626290696832948,0.20736022080866878,0.11530398417736987,0.23572844534163295,4,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
105,0.19938224921352382,0.21500173810940404,0.20716114869622226,0.20430184098064375,0.13351201127915946,0.23693450700218965,5,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
106,0.20338863969847115,0.22742759475106344,0.2056522715287048,0.20757080494348024,0.13200781292200114,0.24428471434710608,6,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
107,0.19761686161407294,0.20825366322179784,0.1960080298356227,0.20837824364162172,0.13044804627462536,0.244996325096697,7,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
108,0.18725145941988625,0.1978332163385983,0.18717803773749397,0.20287671311176902,0.11578129452330144,0.23258803538826855,8,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
109,0.19227031718250762,0.21871889599447625,0.18642586832270225,0.208045889239161,0.11410278754817604,0.23405814480802256,9,egemaps+sr,10,4,no_music_list_manual_annot,full,All,random_forest
110,0.2000748562435934,0.22656108025755162,0.1973592722646944,0.20748962115195257,0.12843870912664157,0.24052559841712684,0,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
111,0.18726995663437326,0.2002190674112415,0.1867861291162206,0.1995688013122282,0.11618854146091462,0.2335872438712614,1,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
112,0.19555165711996667,0.206285812359709,0.20669389128445848,0.20879136997412306,0.130419104380882,0.22556810760066082,2,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
113,0.19016850492128246,0.21364339813950795,0.18750580574009623,0.19595028134905967,0.1207534169714356,0.23298962240631282,3,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
114,0.2016421532794463,0.22035901026297833,0.20130787051707766,0.20761182142085943,0.1349060778596014,0.24402598633671468,4,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
115,0.1911121298069089,0.21311776609101862,0.18957396665272686,0.1981516687796281,0.1195790948168235,0.23513815269434735,5,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
116,0.19606335467080654,0.21391084978348907,0.19642653812527833,0.2154394451849626,0.11852802026054898,0.23601191999975368,6,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
117,0.2034875195129416,0.22609852820719079,0.20315421674630552,0.21285578396026272,0.12528733833269012,0.25004173031825894,7,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
118,0.18279731629514867,0.19628752803511218,0.1781231980856569,0.20349202507771602,0.11713892023470684,0.21894491004255134,8,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
119,0.19969348834880535,0.209144145426432,0.20467361054846156,0.21424638701192333,0.13069480025590718,0.2397084985013026,9,egemaps+sr,11,4,no_music_list_manual_annot,full,All,random_forest
120,0.19035003324839117,0.20244525588770101,0.1964308334101913,0.1977841457937055,0.12063379417504239,0.23445613697531564,0,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
121,0.19405523525710544,0.20783589079993015,0.1924797853956577,0.19957130421339464,0.1286825568747203,0.24170663900182443,1,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
122,0.197729168684909,0.22665985139732603,0.18855554083539794,0.20540773837194148,0.12665794990292079,0.24136476291695874,2,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
123,0.20866651085842572,0.21311911804327033,0.2055144326244871,0.21891092986785232,0.14988755971763934,0.2559005140388796,3,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
124,0.21181404565880638,0.2215887989224179,0.21000928953538367,0.21712790932291215,0.1529819724561855,0.25736225805713275,4,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
125,0.19233766604860186,0.2172974597225985,0.18588267972790062,0.19794973306997576,0.12232970799424847,0.238228749728286,5,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
126,0.2122711977211567,0.23203402738496393,0.20923338125585078,0.2200230678876891,0.14089442129671126,0.25917109078056844,6,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
127,0.19923617286784528,0.21396428069337825,0.20082176283797482,0.21125244903524631,0.13332393877532345,0.23681843299730365,7,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
128,0.1997685757133862,0.21409573748893818,0.19590691079787093,0.2095728336245386,0.13346587085417205,0.24580152580141112,8,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
129,0.20308936996808327,0.21239363631268426,0.2015822443347517,0.21741668981372042,0.13925688219321086,0.2447973971860491,9,egemaps+sr,12,4,no_music_list_manual_annot,full,All,random_forest
130,0.19235586405559815,0.22592056553527962,0.17932626100321059,0.20830424186311425,0.1150574673664092,0.23317078450997708,0,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
131,0.20289647936457364,0.21771119886819934,0.1998774897635135,0.22015156795183166,0.13166642055348454,0.2450757196858392,1,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
132,0.1932616509410507,0.20837900504777662,0.1860480543140015,0.2077160259444717,0.12308562340149765,0.24107954599750603,2,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
133,0.20073414537984294,0.2253373785119548,0.19229206403657184,0.21604394556025064,0.12405352943900039,0.2459438093514369,3,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
134,0.20436335231756758,0.21844228789197362,0.2019113410068767,0.22284717782523267,0.1338574402314815,0.2447585146322736,4,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
135,0.2066611754324245,0.22869015436677986,0.20792742695183208,0.2165632544060604,0.12609394754227676,0.2540310938951734,5,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
136,0.19005010373337078,0.21146783161519367,0.19576008312833415,0.1973980829790919,0.11676669386059924,0.2288578270836349,6,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
137,0.20417136019565696,0.21548406662122555,0.20611230857241802,0.20946109383859235,0.1451879101493495,0.24461142179669937,7,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
138,0.20636381097461828,0.22598724856887908,0.20285254682841003,0.22237719168555226,0.13028642056623252,0.25031564722401767,8,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
139,0.20100080040685198,0.21805786131893534,0.19386766444536696,0.22009837004989374,0.1333221288135985,0.23965797740646533,9,egemaps+sr,13,4,no_music_list_manual_annot,full,All,random_forest
140,0.20144397871562142,0.2119317027162595,0.1951452059830775,0.2123811666151646,0.13956374454380438,0.24819807371980107,0,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
141,0.20757907263473552,0.22937684999319674,0.1900955698472021,0.2311555717920668,0.13545129646736753,0.2518160750738443,1,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
142,0.20826123895289986,0.21892126400795608,0.20221518514601255,0.23031750216812708,0.13581888245959117,0.2540333609828124,2,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
143,0.19129027093943035,0.2092646669624585,0.18494382060606662,0.20924830651182413,0.11895798970151106,0.2340365709152914,3,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
144,0.19997023967524957,0.21100852421663296,0.1983945521946585,0.21724011615435512,0.12719423964960563,0.24601376616099568,4,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
145,0.20693762812114427,0.22150021797014807,0.19502442512907858,0.22425063810585677,0.14027022531719646,0.25364263408344134,5,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
146,0.18390022972696446,0.21010350372241338,0.17325851412130433,0.2004813078682599,0.1131525407984314,0.22250528212441334,6,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
147,0.2016030365139434,0.21503280476036968,0.20461510892773282,0.21087837953632516,0.12923061402047942,0.24825827532480982,7,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
148,0.2028844463210265,0.22210069350879114,0.20195501149649697,0.21521427072493726,0.13375192911993372,0.24140032675497336,8,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
149,0.1936404478096549,0.2125639492672443,0.19429247291946738,0.21177800345422382,0.11570805006746698,0.2338597633398719,9,egemaps+sr,14,4,no_music_list_manual_annot,full,All,random_forest
150,0.20197484208624808,0.2263652942693144,0.1986980990210646,0.21663359577303043,0.12899897287206075,0.23917824849577007,0,egemaps+sr,15,4,no_music_list_manual_annot,full,All,random_forest
151,0.20638268805629617,0.22413072451056737,0.2029713425921259,0.2210048763909005,0.13764373754113435,0.2461627592467528,1,egemaps+sr,15,4,no_music_list_manual_annot,full,All,random_forest
