,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,feature,filter,audio_type,trait,model
7426,0.214042278549051,0.4626470345188122,0.10706694357909315,0.01789795524758754,0.13378323978581003,1.0,0.15936105635119568,1,frequency+energy+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7427,0.15802513258689477,0.397523750972058,0.11091871990937416,0.018680511239568376,0.136676666770771,2.0,0.15936105635119568,1,frequency+energy+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7428,0.1603878235372065,0.40048448601313696,0.1123630907726932,0.018982893338846993,0.13777842116546044,3.0,0.15936105635119568,1,frequency+energy+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7429,0.09421456069384959,0.30694390479996436,0.11540145882119893,0.02102290420162379,0.1449927729289422,4.0,0.15936105635119568,1,frequency+energy+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7430,0.2038782444533368,0.4515287858523937,0.10974560218393528,0.018928301009374964,0.13758016212148816,0.0,0.1706204647416525,1,frequency+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7431,0.18924900458667127,0.43502759060394236,0.10833312564901354,0.01846255165743087,0.1358769725061273,1.0,0.1706204647416525,1,frequency+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7432,0.170946036001124,0.4134562080814896,0.10978009062588504,0.01839384106591287,0.1356238956302055,2.0,0.1706204647416525,1,frequency+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7433,0.17415492304436186,0.4173187307614671,0.11079681135237085,0.01867163131948155,0.13664417777381352,3.0,0.1706204647416525,1,frequency+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7434,0.11002838056075404,0.33170526158135333,0.11490912435354131,0.020655872004265514,0.1437215084956511,4.0,0.1706204647416525,1,frequency+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7435,0.2029931800993232,0.45054764464962327,0.10984052258450912,0.018949343977223435,0.137656616176715,0.0,0.175930700227093,1,frequency+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
