,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,feature,filter,audio_type,trait,model
0,0.21565664568614987,0.46438846420443075,0.10748043197935461,0.018024117090632646,0.13425392765439917,0.0,0.18910258357386728,0,egemaps,no_music_list_manual_annot,full,All,random_forest
1,0.20639824907223864,0.4543107406525171,0.10330239486733825,0.01692061372069601,0.13007925937941073,1.0,0.18910258357386728,0,egemaps,no_music_list_manual_annot,full,All,random_forest
2,0.175794434902532,0.41927846940014935,0.106996807366517,0.017976790744191454,0.13407755496052073,2.0,0.18910258357386728,0,egemaps,no_music_list_manual_annot,full,All,random_forest
3,0.19005709636780205,0.43595538346005325,0.10743934779634494,0.018190304216009322,0.13487143587880024,3.0,0.18910258357386728,0,egemaps,no_music_list_manual_annot,full,All,random_forest
4,0.15159133636459007,0.38934732099321046,0.1093784563900444,0.01899340579229585,0.13781656573973916,4.0,0.18910258357386728,0,egemaps,no_music_list_manual_annot,full,All,random_forest
5,0.22287160880513346,0.4720927968155556,0.10702021202341214,0.01788386742496122,0.1337305777485509,0.0,0.18940153427665568,1,egemaps,no_music_list_manual_annot,full,All,random_forest
6,0.19997848020320122,0.44718953498846686,0.10365440333091602,0.017024159223697793,0.13047666160542962,1.0,0.18940153427665568,1,egemaps,no_music_list_manual_annot,full,All,random_forest
7,0.1860793130186424,0.4313691145859221,0.10629948523769654,0.01774022126575824,0.1331924219531961,2.0,0.18940153427665568,1,egemaps,no_music_list_manual_annot,full,All,random_forest
8,0.20056879971738334,0.4478490814073234,0.10661888107518096,0.017765030182475085,0.133285521278476,3.0,0.18940153427665568,1,egemaps,no_music_list_manual_annot,full,All,random_forest
9,0.13260821471146783,0.3641541084643531,0.11100184162748965,0.01966931961647105,0.14024735154886545,4.0,0.18940153427665568,1,egemaps,no_music_list_manual_annot,full,All,random_forest
10,0.21602111225958404,0.46478071416484573,0.1073129524916571,0.018002046187381132,0.13417170412341467,0.0,0.18798746114245796,2,egemaps,no_music_list_manual_annot,full,All,random_forest
11,0.19942975410685596,0.44657558610705084,0.10355191350862122,0.01699577708946164,0.13036785297557693,1.0,0.18798746114245796,2,egemaps,no_music_list_manual_annot,full,All,random_forest
12,0.1788465656078526,0.4229025485946527,0.10742533184340482,0.018139790109486666,0.1346840380649714,2.0,0.18798746114245796,2,egemaps,no_music_list_manual_annot,full,All,random_forest
13,0.19039932306267876,0.43634770890045793,0.10699298342963286,0.01801569454666762,0.13422255602791813,3.0,0.18798746114245796,2,egemaps,no_music_list_manual_annot,full,All,random_forest
14,0.14993483724154816,0.3872142007229954,0.10950199768506017,0.019102018028791586,0.13821005038994663,4.0,0.18798746114245796,2,egemaps,no_music_list_manual_annot,full,All,random_forest
15,0.21015361434149,0.45842514584334265,0.10788261095703926,0.018184060717794187,0.1348482877822117,0.0,0.1854017966576303,3,egemaps,no_music_list_manual_annot,full,All,random_forest
16,0.19667279655771194,0.4434780677302001,0.10397101348132683,0.017102692744706233,0.1307772638676396,1.0,0.1854017966576303,3,egemaps,no_music_list_manual_annot,full,All,random_forest
17,0.17924523632433723,0.4233736367847403,0.10668058574943003,0.017888051096063534,0.13374621899726188,2.0,0.1854017966576303,3,egemaps,no_music_list_manual_annot,full,All,random_forest
18,0.1972671167629258,0.4441476294689929,0.10662961341317638,0.017846047045572837,0.13358909777961986,3.0,0.1854017966576303,3,egemaps,no_music_list_manual_annot,full,All,random_forest
19,0.13891919889199592,0.37271865916800556,0.11065646800531796,0.01951240641979999,0.1396868154830655,4.0,0.1854017966576303,3,egemaps,no_music_list_manual_annot,full,All,random_forest
20,0.20971511766544645,0.457946631896607,0.10751819106697935,0.018146042249432958,0.1347072464622188,0.0,0.18652906557315344,4,egemaps,no_music_list_manual_annot,full,All,random_forest
21,0.19614084758624736,0.44287791499040385,0.10376745889454445,0.017074845825893477,0.13067075352156457,1.0,0.18652906557315344,4,egemaps,no_music_list_manual_annot,full,All,random_forest
22,0.17869337548664815,0.422721392274685,0.10724252703870943,0.018134437149386874,0.1346641643102829,2.0,0.18652906557315344,4,egemaps,no_music_list_manual_annot,full,All,random_forest
23,0.19331544262470773,0.4396765204382737,0.1069896265076233,0.017938281372696176,0.13393386940089566,3.0,0.18652906557315344,4,egemaps,no_music_list_manual_annot,full,All,random_forest
24,0.1496790342746699,0.3868837477520475,0.10965991781989608,0.019103228126351113,0.13821442806867565,4.0,0.18652906557315344,4,egemaps,no_music_list_manual_annot,full,All,random_forest
25,0.21173044444903413,0.4601417655995097,0.10780321065052993,0.018150055064784995,0.1347221402175047,0.0,0.18478905501373633,5,egemaps,no_music_list_manual_annot,full,All,random_forest
26,0.19713254213488493,0.4439961059906775,0.10374104565519146,0.017085505164903945,0.1307115341693454,1.0,0.18478905501373633,5,egemaps,no_music_list_manual_annot,full,All,random_forest
27,0.18642198778026053,0.4317661262538558,0.10644627575441334,0.01774237635674602,0.13320051184866377,2.0,0.18478905501373633,5,egemaps,no_music_list_manual_annot,full,All,random_forest
28,0.19342468070463362,0.4398007284039371,0.1067049066031955,0.017924105570442262,0.1338809380398952,3.0,0.18478905501373633,5,egemaps,no_music_list_manual_annot,full,All,random_forest
29,0.13060453683214426,0.3613924969228668,0.1111076304265616,0.019701783961191714,0.1403630434309249,4.0,0.18478905501373633,5,egemaps,no_music_list_manual_annot,full,All,random_forest
30,0.21582554517602848,0.4645702801256538,0.1075763219650621,0.01801953761648561,0.13423687130027134,0.0,0.18966833251885065,6,egemaps,no_music_list_manual_annot,full,All,random_forest
31,0.20349811834747228,0.4511076571589894,0.103688290557062,0.01698600010710486,0.1303303499078586,1.0,0.18966833251885065,6,egemaps,no_music_list_manual_annot,full,All,random_forest
32,0.18059715751906974,0.42496724287769494,0.10668979557280431,0.01787347198151871,0.1336917049839619,2.0,0.18966833251885065,6,egemaps,no_music_list_manual_annot,full,All,random_forest
33,0.19405815256040643,0.44052032025822196,0.10717872993521624,0.018104932989984064,0.13455457253465622,3.0,0.18966833251885065,6,egemaps,no_music_list_manual_annot,full,All,random_forest
34,0.14829674572335216,0.3850931649917357,0.10953531013048841,0.01906346724525484,0.13807051548123822,4.0,0.18966833251885065,6,egemaps,no_music_list_manual_annot,full,All,random_forest
35,0.21472844039713887,0.4633880019995542,0.10746814909397784,0.018081456209583686,0.13446730535555357,0.0,0.18820520255791306,7,egemaps,no_music_list_manual_annot,full,All,random_forest
36,0.2060749008297223,0.4539547343400246,0.10339190056537809,0.016900275064320673,0.13000105793539019,1.0,0.18820520255791306,7,egemaps,no_music_list_manual_annot,full,All,random_forest
37,0.18665673269986638,0.4320378834082335,0.10635201236340117,0.017735256709370317,0.13317378386668421,2.0,0.18820520255791306,7,egemaps,no_music_list_manual_annot,full,All,random_forest
38,0.19616251015685043,0.4429023709090418,0.10667182828808078,0.017868619434367888,0.13367355547889,3.0,0.18820520255791306,7,egemaps,no_music_list_manual_annot,full,All,random_forest
39,0.13304665472173466,0.36475560958227177,0.11101916206320535,0.019652704128121718,0.14018810266253595,4.0,0.18820520255791306,7,egemaps,no_music_list_manual_annot,full,All,random_forest
40,0.21454790742907184,0.4631931642728246,0.10721133641926031,0.018031382849059495,0.13428098468904484,0.0,0.18888224101445478,8,egemaps,no_music_list_manual_annot,full,All,random_forest
41,0.19810692640093333,0.44509204261695506,0.10368304607452042,0.01702951293490937,0.1304971759652651,1.0,0.18888224101445478,8,egemaps,no_music_list_manual_annot,full,All,random_forest
42,0.17313305498839324,0.41609260386168034,0.10773523549468664,0.018268614920575316,0.1351614402134548,2.0,0.18888224101445478,8,egemaps,no_music_list_manual_annot,full,All,random_forest
43,0.1982313294760726,0.44523177051516954,0.1066588860236662,0.017825899901435138,0.13351366934301198,3.0,0.18888224101445478,8,egemaps,no_music_list_manual_annot,full,All,random_forest
44,0.1548391696481253,0.393496085937491,0.10947790706336995,0.01898647560249897,0.137791420641849,4.0,0.18888224101445478,8,egemaps,no_music_list_manual_annot,full,All,random_forest
