,r2_boot_values,n_boot,seed,fold,filter,feature,trait
4038,0.08379828889726966,8,80,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4039,0.09210411053778385,9,80,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4040,0.09449510550914646,0,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4041,0.08802530259632588,1,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4042,0.09678753769385173,2,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4043,0.08582764496211519,3,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4044,0.08890304742306873,4,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4045,0.09005336866676761,5,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4046,0.09046539894010616,6,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4047,0.0958482240311664,7,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4048,0.09087676407464385,8,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4049,0.08874254431973254,9,80,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4050,0.11928820577836993,0,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4051,0.11594959007175994,1,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4052,0.12115154294203741,2,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4053,0.10738434649580457,3,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4054,0.11856171931390928,4,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4055,0.10363351598003309,5,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4056,0.11820968192536999,6,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4057,0.07709008414323322,7,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4058,0.09962407382446467,8,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4059,0.10079814725486225,9,81,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4060,0.09887094916105166,0,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4061,0.09260222802136397,1,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4062,0.09643886499702044,2,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4063,0.10243008057963063,3,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4064,0.07018684748284607,4,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4065,0.10006106749280078,5,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4066,0.07494920107413221,6,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4067,0.10259875813627828,7,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4068,0.08585077715089232,8,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4069,0.08842761817279361,9,81,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4070,0.09596286283068131,0,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4071,0.08743482406899153,1,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4072,0.09961543369716544,2,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4073,0.0816738255476934,3,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4074,0.09389738397131502,4,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4075,0.09919049765729152,5,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4076,0.09925282166591945,6,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4077,0.09448307886995097,7,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4078,0.09250874487070944,8,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4079,0.09103211089084504,9,81,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4080,0.09936322557456387,0,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4081,0.08742405676712021,1,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4082,0.09859630609468024,2,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4083,0.09980264176052103,3,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4084,0.09119489669632101,4,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4085,0.0888287728564928,5,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4086,0.09937897237727775,6,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4087,0.09074282332234165,7,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4088,0.0885349472815528,8,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4089,0.09134119551514568,9,81,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4090,0.09566534952735031,0,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4091,0.08929022198148107,1,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4092,0.0843838382765062,2,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4093,0.08697001016118464,3,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4094,0.096760187814715,4,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4095,0.10919601546848401,5,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4096,0.0835534956426254,6,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4097,0.08560590683788101,7,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4098,0.09049846616643638,8,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4099,0.08993852340241966,9,81,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4100,0.09130030141404835,0,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4101,0.10238033719341881,1,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4102,0.08261139250418344,2,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4103,0.09535672823973254,3,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4104,0.08269601712224058,4,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4105,0.08109993337596841,5,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4106,0.11240660166848204,6,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4107,0.10203524116012042,7,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4108,0.08188084952863059,8,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4109,0.10111780335672287,9,82,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4110,0.0812300968456005,0,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4111,0.08575324272762777,1,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4112,0.07431227222109382,2,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4113,0.0701094316909624,3,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4114,0.08642932542429063,4,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4115,0.09860419204066259,5,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4116,0.09232694398365396,6,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4117,0.09270942814903564,7,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4118,0.09592492177609065,8,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4119,0.08729574960937998,9,82,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4120,0.08255640757125501,0,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4121,0.09201491637212984,1,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4122,0.09129146922859974,2,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4123,0.08833527905478482,3,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4124,0.09980926119277586,4,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4125,0.09430747579125183,5,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4126,0.09017840943088999,6,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4127,0.09436307479722086,7,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4128,0.08918230237049493,8,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4129,0.10150964671843825,9,82,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4130,0.081148687912977,0,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4131,0.07980367454987851,1,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4132,0.0752854736196064,2,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4133,0.08841937195080607,3,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4134,0.08255422225886304,4,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4135,0.0750010355408687,5,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4136,0.08890935454765028,6,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4137,0.08812313153155307,7,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4138,0.07450692001295205,8,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4139,0.07617370085037176,9,82,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4140,0.08717480628164584,0,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4141,0.08233969694821222,1,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4142,0.09200566255820856,2,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4143,0.08887034561208806,3,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4144,0.07517192289956631,4,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4145,0.08492458827629439,5,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4146,0.08938899283916749,6,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4147,0.07708773831876659,7,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4148,0.0856502812587899,8,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4149,0.08334494243348747,9,82,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4150,0.07970828325450204,0,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4151,0.09396924907538602,1,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4152,0.10055265134813626,2,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4153,0.07800233974737672,3,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4154,0.08928449419106685,4,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4155,0.08356851646279391,5,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4156,0.09749382594204532,6,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4157,0.10512003849124832,7,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4158,0.10603286466609765,8,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4159,0.10733958914370671,9,83,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4160,0.08394827738821684,0,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4161,0.08685497659990989,1,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4162,0.082173986400995,2,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4163,0.08884834672854976,3,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4164,0.0940337081097317,4,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4165,0.08130331821090672,5,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4166,0.09487056443406908,6,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4167,0.08821048510260932,7,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4168,0.09866588336518305,8,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4169,0.08797423237978257,9,83,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4170,0.10062455958119906,0,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4171,0.10640177126087173,1,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4172,0.09078854655836296,2,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4173,0.09466135417185655,3,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4174,0.1070653189644358,4,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4175,0.092648597737505,5,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4176,0.08240379492464774,6,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4177,0.09481502419742997,7,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4178,0.08301403849888618,8,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4179,0.08813449516643253,9,83,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4180,0.08607310045740846,0,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4181,0.08907286197879191,1,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4182,0.09057264474878321,2,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4183,0.06649732786848639,3,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4184,0.09176858717415977,4,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4185,0.09457219315547143,5,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4186,0.091103654148932,6,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4187,0.09148452425791982,7,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4188,0.09219030505630668,8,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4189,0.09517136341842977,9,83,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4190,0.08802146643034987,0,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4191,0.08746215842591505,1,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4192,0.08868480872495746,2,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4193,0.0951083985911418,3,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4194,0.08611514043033848,4,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4195,0.0964369941520035,5,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4196,0.0855935631490673,6,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4197,0.08655858236191454,7,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4198,0.0977258136478664,8,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4199,0.09083386592833383,9,83,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4200,0.07583780064330929,0,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4201,0.07514912511604047,1,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4202,0.09399549838580842,2,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4203,0.08313013414398948,3,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4204,0.07956766708817127,4,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4205,0.10739116182896105,5,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4206,0.07997349582371904,6,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4207,0.07851538725684784,7,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4208,0.09081640545470257,8,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4209,0.07172734077297453,9,84,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4210,0.07245586433329723,0,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4211,0.08775475305568585,1,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4212,0.0868158033978587,2,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4213,0.09343100345328,3,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4214,0.06263214570684761,4,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4215,0.06843079233546863,5,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4216,0.08074537791590057,6,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4217,0.07791963501815033,7,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4218,0.08549247015842698,8,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4219,0.08825461262172489,9,84,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4220,0.09385994865940213,0,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4221,0.07317792093139255,1,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4222,0.07188987967712504,2,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4223,0.07958452312437095,3,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4224,0.08790853975368604,4,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4225,0.07204017838925614,5,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4226,0.07859008551043914,6,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4227,0.07733838775361798,7,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4228,0.09024481708409922,8,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4229,0.08662412287802243,9,84,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4230,0.09207850256362567,0,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4231,0.09303065552795083,1,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4232,0.07940411326132528,2,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4233,0.09509871909074963,3,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4234,0.0752787246500672,4,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4235,0.07629821714572702,5,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4236,0.08982432503676123,6,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4237,0.07652835711161617,7,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4238,0.06279347105189417,8,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4239,0.09215158084719384,9,84,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4240,0.08998421132687986,0,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4241,0.08627379949858342,1,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4242,0.08864648205434893,2,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4243,0.08540941912985703,3,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4244,0.09236213018046427,4,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4245,0.08272407532393442,5,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4246,0.07608678186560999,6,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4247,0.0998669958162384,7,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4248,0.09590496405148077,8,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4249,0.09668613601955571,9,84,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4250,0.0963447729978472,0,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4251,0.091691356197996,1,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4252,0.0980103045910613,2,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4253,0.08901440967437294,3,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4254,0.08370949092200095,4,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4255,0.07237768662146397,5,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4256,0.0849988624398161,6,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4257,0.08068394350025485,7,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4258,0.05629413832851242,8,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4259,0.0748301753605908,9,85,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4260,0.060833112615982496,0,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4261,0.10382090879552827,1,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4262,0.0895035780740997,2,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4263,0.0906927701333295,3,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4264,0.07711742965056048,4,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4265,0.08166155320643105,5,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4266,0.0716422640109072,6,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4267,0.087174030664867,7,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4268,0.08627186064064825,8,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4269,0.08129945299843375,9,85,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4270,0.0873847968404757,0,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4271,0.08331236324917542,1,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4272,0.09913067030757203,2,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4273,0.07892922260013546,3,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4274,0.09664559600669478,4,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4275,0.09530792091176465,5,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4276,0.07994278516355438,6,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4277,0.10550417672964227,7,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4278,0.08713794079915489,8,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4279,0.0781021960766701,9,85,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4280,0.07692220246229664,0,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4281,0.09041839481223315,1,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4282,0.09972124583331905,2,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4283,0.0854456437330597,3,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4284,0.09160818832830189,4,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4285,0.08143610477183143,5,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4286,0.09741585679018121,6,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4287,0.08960823639647923,7,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4288,0.09061442715219456,8,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4289,0.08512382583628042,9,85,3,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4290,0.08986194061665276,0,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4291,0.08702297459959649,1,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4292,0.08921255712948561,2,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4293,0.07269817428158867,3,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4294,0.08576151637661347,4,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4295,0.08741619832584535,5,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4296,0.09745089846454073,6,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4297,0.0862733561022756,7,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4298,0.09403059858200587,8,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4299,0.08023946548532941,9,85,4,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4300,0.06202862627595875,0,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4301,0.08851816933836738,1,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4302,0.09669213416433717,2,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4303,0.08664125344551772,3,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4304,0.06511272899921021,4,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4305,0.10321680761428534,5,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4306,0.08751788879834566,6,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4307,0.06952081608696736,7,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4308,0.07424679057681989,8,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4309,0.09276506843210494,9,86,0,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4310,0.09740999794729488,0,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4311,0.07604154515010683,1,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4312,0.10213412696766681,2,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4313,0.08036760268166068,3,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4314,0.08574516363773851,4,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4315,0.09549286779085635,5,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4316,0.09576978118660182,6,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4317,0.08344745111476834,7,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4318,0.09523390966012986,8,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4319,0.08608568388157727,9,86,1,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4320,0.0898408315395908,0,86,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4321,0.09112212062178315,1,86,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
4322,0.08578422490218467,2,86,2,no_music_list_manual_annot,egemaps_all_audio_duration_1_random,All
