,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,feature,filter,audio_type,trait,model
0,-0.0066059987387254715,,0.10856883368929746,0.01892053766467859,0.137551945332222,0.0,-0.012371609499252756,0,sr,no_music_list_manual_annot,full,agreeableness,random_forest
1,-0.005406392156565909,,0.10635624760943994,0.018016354383936794,0.13422501400237138,1.0,-0.012371609499252756,0,sr,no_music_list_manual_annot,full,agreeableness,random_forest
2,0.011903019137267767,0.10910095846172832,0.1055467616732031,0.01818063588326118,0.13483558834099096,2.0,-0.012371609499252756,0,sr,no_music_list_manual_annot,full,agreeableness,random_forest
3,-0.06536143530375416,,0.11100960167827834,0.019906908391517913,0.14109184381642303,3.0,-0.012371609499252756,0,sr,no_music_list_manual_annot,full,agreeableness,random_forest
4,-0.0033807913055725614,,0.10687880464464915,0.01866794189607027,0.1366306769948472,4.0,-0.012371609499252756,0,sr,no_music_list_manual_annot,full,agreeableness,random_forest
5,0.00710304775995263,0.08427958091941742,0.10909062125336991,0.01866285736975677,0.13661206890226343,0.0,0.016265330346463602,0,frequency,no_music_list_manual_annot,full,agreeableness,random_forest
6,0.018685633745407992,0.13669540499010197,0.10619831344107511,0.017584637935878493,0.13260708101711044,1.0,0.016265330346463602,0,frequency,no_music_list_manual_annot,full,agreeableness,random_forest
7,0.021747675095105112,0.14747092966108646,0.10612115265686692,0.017999497686472903,0.13416220662493927,2.0,0.016265330346463602,0,frequency,no_music_list_manual_annot,full,agreeableness,random_forest
8,-0.001519138818886434,,0.10765038791436309,0.018713977330271053,0.13679903994645232,3.0,0.016265330346463602,0,frequency,no_music_list_manual_annot,full,agreeableness,random_forest
9,0.028141291762237453,0.16775366393088842,0.10463837952264579,0.018081472212524406,0.134467364860491,4.0,0.016265330346463602,0,frequency,no_music_list_manual_annot,full,agreeableness,random_forest
10,0.05845942896000367,0.24178384759946986,0.10649382635235204,0.017697543884605,0.13303211598935424,0.0,0.06349722531819768,0,energy,no_music_list_manual_annot,full,agreeableness,random_forest
11,0.06209448913063342,0.24918765846372373,0.10365941408257667,0.01680677405106295,0.12964094280381855,1.0,0.06349722531819768,0,energy,no_music_list_manual_annot,full,agreeableness,random_forest
12,0.06130397642097374,0.24759639823909746,0.10360131535131535,0.017271675696098776,0.13142174742446083,2.0,0.06349722531819768,0,energy,no_music_list_manual_annot,full,agreeableness,random_forest
13,0.07413036526034555,0.2722689208491222,0.1044096907590161,0.017300421613248445,0.1315310671029793,3.0,0.06349722531819768,0,energy,no_music_list_manual_annot,full,agreeableness,random_forest
14,0.054044250626275714,0.23247419346300724,0.10318623131785007,0.017599546571531243,0.13266328268036806,4.0,0.06349722531819768,0,energy,no_music_list_manual_annot,full,agreeableness,random_forest
15,0.07109223832317024,0.2666312778410857,0.10565291744740737,0.01746009293987987,0.1321366449546827,0.0,0.04595650601277901,0,spectral,no_music_list_manual_annot,full,agreeableness,random_forest
16,0.05722817554311721,0.23922411154212112,0.10409889294076377,0.016893975834162817,0.12997682806624733,1.0,0.04595650601277901,0,spectral,no_music_list_manual_annot,full,agreeableness,random_forest
17,0.03911855092279293,0.19778410179484326,0.10454595404595403,0.017679879699055524,0.13296570873370142,2.0,0.04595650601277901,0,spectral,no_music_list_manual_annot,full,agreeableness,random_forest
18,0.04650986781728139,0.2156614657681835,0.10481712440483057,0.017816526940611328,0.13347856359959576,3.0,0.04595650601277901,0,spectral,no_music_list_manual_annot,full,agreeableness,random_forest
19,0.007760632071277085,0.08809444971890729,0.10596482186497315,0.0184606552447403,0.13586999390866367,4.0,0.04595650601277901,0,spectral,no_music_list_manual_annot,full,agreeableness,random_forest
20,0.030099655537755732,0.17349252300245024,0.10700504622491644,0.018230604647077833,0.13502075635648703,0.0,0.007521311830011368,0,spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
21,0.006711920345667366,0.08192631046048252,0.10559310746170436,0.017799200589929953,0.13341364469172542,1.0,0.007521311830011368,0,spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
22,-0.0325589267793569,,0.10878101818816104,0.018998720003572545,0.13783584440765959,2.0,0.007521311830011368,0,spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
23,0.014394717203996765,0.11997798633081305,0.10661078408990167,0.018416617520252195,0.13570783883126353,3.0,0.007521311830011368,0,spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
24,0.009923361936259534,0.09961607268036385,0.10486399505688462,0.01842041756448348,0.1357218389371566,4.0,0.007521311830011368,0,spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
25,0.013348512660473655,0.11553576355602474,0.10944678553018092,0.018545465307687005,0.13618173632204505,0.0,-0.022520826486061685,0,unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
26,-0.03771018815529681,,0.1082877701363225,0.01859522143829396,0.13636429678729678,1.0,-0.022520826486061685,0,unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
27,-0.022859939764226622,,0.10820712620712619,0.018820262063943383,0.13718696025476831,2.0,-0.022520826486061685,0,unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
28,-0.00392390380911789,,0.10836573471506006,0.018758911786106707,0.13696317675239103,3.0,-0.022520826486061685,0,unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
29,-0.07100888275256234,,0.11064213396286013,0.01992616538670719,0.1411600700860806,4.0,-0.022520826486061685,0,unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
30,0.041461023349079085,0.20361980097495205,0.1073583824961338,0.0180170521867649,0.13422761335420108,0.0,0.032548934270655194,0,temporal,no_music_list_manual_annot,full,agreeableness,random_forest
31,0.061230899023308916,0.2474487806058234,0.10383342715191266,0.01682224913212211,0.12970061346085496,1.0,0.032548934270655194,0,temporal,no_music_list_manual_annot,full,agreeableness,random_forest
32,0.0291401475325761,0.17070485503516325,0.10431093906093906,0.017863478801418364,0.13365432578640454,2.0,0.032548934270655194,0,temporal,no_music_list_manual_annot,full,agreeableness,random_forest
33,0.027989806902322334,0.16730154482945558,0.10566856681549334,0.01816258523014788,0.1347686359289426,3.0,0.032548934270655194,0,temporal,no_music_list_manual_annot,full,agreeableness,random_forest
34,-0.0043927024965131345,,0.10748823793453142,0.018686768546410947,0.136699555765229,4.0,0.032548934270655194,0,temporal,no_music_list_manual_annot,full,agreeableness,random_forest
35,0.09678158224429767,0.31109738385961666,0.1040820534640341,0.016977226555366362,0.13029668666303976,0.0,0.09600123547144679,0,sr+frequency,no_music_list_manual_annot,full,agreeableness,random_forest
36,0.10592001072090207,0.32545354617963845,0.10113642853063788,0.01602144372673754,0.1265758417974676,1.0,0.09600123547144679,0,sr+frequency,no_music_list_manual_annot,full,agreeableness,random_forest
37,0.09807661360424014,0.31317185953440985,0.10092607392607393,0.016595072143973245,0.12882186205754537,2.0,0.09600123547144679,0,sr+frequency,no_music_list_manual_annot,full,agreeableness,random_forest
38,0.07149351654160341,0.26738271548775067,0.10342743463433118,0.017349692690787802,0.13171823218821227,3.0,0.09600123547144679,0,sr+frequency,no_music_list_manual_annot,full,agreeableness,random_forest
39,0.10112109678263503,0.3179954351600586,0.10115833485727585,0.016723679865379086,0.12932006752773942,4.0,0.09600123547144679,0,sr+frequency,no_music_list_manual_annot,full,agreeableness,random_forest
40,0.09768272720507543,0.3125423606570403,0.10407174359519855,0.0169602883022732,0.13023167165583494,0.0,0.09617160820273574,0,sr+energy,no_music_list_manual_annot,full,agreeableness,random_forest
41,0.10937078004771306,0.33071253385336496,0.10079835531951345,0.01595960775317098,0.12633134113580438,1.0,0.09617160820273574,0,sr+energy,no_music_list_manual_annot,full,agreeableness,random_forest
42,0.10316782769292554,0.32119749017220783,0.10105994005994007,0.01650139560073626,0.12845775804028445,2.0,0.09617160820273574,0,sr+energy,no_music_list_manual_annot,full,agreeableness,random_forest
43,0.07366790916251131,0.2714183287151244,0.10368510799545283,0.01730906287889747,0.1315639117649573,3.0,0.09617160820273574,0,sr+energy,no_music_list_manual_annot,full,agreeableness,random_forest
44,0.09043341126252946,0.3007214845376523,0.10144901996641784,0.016922524704767728,0.1300866046323284,4.0,0.09617160820273574,0,sr+energy,no_music_list_manual_annot,full,agreeableness,random_forest
45,0.11627791294213785,0.34099547349215337,0.10291957484064707,0.016610766331849193,0.12888276196547463,0.0,0.10265015319131587,0,sr+spectral,no_music_list_manual_annot,full,agreeableness,random_forest
46,0.12389843407391543,0.351992093766203,0.10011494815503723,0.015699279824738108,0.12529676701630457,1.0,0.10265015319131587,0,sr+spectral,no_music_list_manual_annot,full,agreeableness,random_forest
47,0.10797754082578537,0.3285993621810386,0.10075316350316349,0.01641289857578319,0.1281128353280154,2.0,0.10265015319131587,0,sr+spectral,no_music_list_manual_annot,full,agreeableness,random_forest
48,0.08661503565744877,0.294304324904424,0.1029748587244839,0.017067138164404094,0.1306412575123345,3.0,0.10265015319131587,0,sr+spectral,no_music_list_manual_annot,full,agreeableness,random_forest
49,0.0717206175808981,0.2678070528961067,0.1026285514787784,0.017270677019610537,0.13141794785953148,4.0,0.10265015319131587,0,sr+spectral,no_music_list_manual_annot,full,agreeableness,random_forest
50,0.11725903432205165,0.3424310650657321,0.10287293495781955,0.016592324812480602,0.12881119831940313,0.0,0.10236008097795724,0,sr+spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
51,0.10419932280730937,0.3227991988950861,0.10116065819852013,0.01605227755023149,0.1266975830481051,1.0,0.10236008097795724,0,sr+spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
52,0.10031525046632095,0.31672582854311226,0.10080269730269731,0.016553882015420476,0.1286618902994219,2.0,0.10236008097795724,0,sr+spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
53,0.08926884421967662,0.2987789219802438,0.10256050546155493,0.017017550182160456,0.1304513326193353,3.0,0.10236008097795724,0,sr+spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
54,0.09346728677263194,0.30572420050207333,0.10089408322388656,0.01686607932308087,0.12986947032725155,4.0,0.10236008097795724,0,sr+spectral_voiced,no_music_list_manual_annot,full,agreeableness,random_forest
55,0.08761976975466923,0.2960063677603393,0.10462070319851406,0.01714943536249044,0.1309558527233145,0.0,0.07269675736004744,0,sr+unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
56,0.08972520412452034,0.29954165674329897,0.10244923599043866,0.016311646153433765,0.1277170550609188,1.0,0.07269675736004744,0,sr+unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
57,0.09768643201607963,0.31254828749503594,0.10205319680319681,0.01660225134755355,0.12884972389397484,2.0,0.07269675736004744,0,sr+unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
58,0.05763479652150405,0.2400724818081074,0.1051472889928662,0.01760865106934517,0.1326975925529366,3.0,0.07269675736004744,0,sr+unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
59,0.023940664342872342,0.15472771032647106,0.10580597163804424,0.01815962506263998,0.13475765307632803,4.0,0.07269675736004744,0,sr+unvoiced,no_music_list_manual_annot,full,agreeableness,random_forest
60,0.07013247393454924,0.264825364975769,0.1058004467609829,0.017478133025362046,0.1322048903231724,0.0,0.06675787956398616,0,sr+temporal,no_music_list_manual_annot,full,agreeableness,random_forest
61,0.10326466158988112,0.32134819369319806,0.10112688350995698,0.016069026188248393,0.12676366272811934,1.0,0.06675787956398616,0,sr+temporal,no_music_list_manual_annot,full,agreeableness,random_forest
62,0.04707357007744628,0.21696444427012984,0.10413653013653011,0.017533510152850814,0.1324141614512995,2.0,0.06675787956398616,0,sr+temporal,no_music_list_manual_annot,full,agreeableness,random_forest
63,0.057466506602911416,0.23972172743185258,0.10451620343674314,0.0176117956659878,0.13270944075681956,3.0,0.06675787956398616,0,sr+temporal,no_music_list_manual_annot,full,agreeableness,random_forest
64,0.048957847336035476,0.22126420256344106,0.10466293162208443,0.017694179319043418,0.13301946969915124,4.0,0.06675787956398616,0,sr+temporal,no_music_list_manual_annot,full,agreeableness,random_forest
65,0.08263033600651237,0.28745492865232347,0.10448381105119749,0.017243218599701134,0.13131343647815,0.0,0.08823622875734294,0,frequency+energy,no_music_list_manual_annot,full,agreeableness,random_forest
66,0.08118350570423438,0.28492719369030817,0.10252584090000572,0.016464708901971197,0.12831488184139514,1.0,0.08823622875734294,0,frequency+energy,no_music_list_manual_annot,full,agreeableness,random_forest
67,0.09430783732698811,0.30709581131462554,0.10160039960039959,0.016664416297987726,0.12909072893894327,2.0,0.08823622875734294,0,frequency+energy,no_music_list_manual_annot,full,agreeableness,random_forest
68,0.11177234401314895,0.3343237114132782,0.1017556057136267,0.01659705898167931,0.12882957339710208,3.0,0.08823622875734294,0,frequency+energy,no_music_list_manual_annot,full,agreeableness,random_forest
69,0.06386850226620777,0.2527221839613764,0.10216771125999567,0.017416765955860905,0.13197259547292728,4.0,0.08823622875734294,0,frequency+energy,no_music_list_manual_annot,full,agreeableness,random_forest
